employee_id,department_id,role_id,region_id,date_id,monthly_income,salary_band,years_at_company,years_in_current_role,years_since_last_promotion,overtime_flag,training_times_last_year,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition_flag,annualized_income,estimated_replacement_cost
1647,2,7,us_national,202401,3517,Low,3,2,0,0,0,3,2,3,3,0,42204,50644.8
1648,2,7,us_national,202401,2580,Low,4,2,1,0,0,4,4,2,3,0,30960,37152.0
1649,2,3,us_national,202401,2166,Low,4,2,0,1,3,1,1,1,3,1,25992,20793.6
1650,3,8,us_national,202401,5869,Mid,5,2,1,0,2,3,3,3,3,0,70428,84513.6
1651,2,1,us_national,202401,8008,High,3,2,0,0,6,1,2,3,3,0,96096,76876.8
1653,2,5,us_national,202401,5206,Mid,7,7,0,0,6,3,4,3,3,0,62472,49977.6
1654,2,5,us_national,202401,5295,Mid,5,4,1,0,3,2,4,3,4,0,63540,50832.0
1655,2,6,us_national,202401,16413,High,4,2,1,0,2,2,1,3,3,0,196956,157564.8
1656,2,6,us_national,202401,13269,High,14,11,1,0,3,1,4,3,3,0,159228,127382.4
1657,3,9,us_national,202401,2783,Low,2,2,2,0,3,3,3,3,3,0,33396,26716.8
1658,2,7,us_national,202401,5433,Mid,11,8,7,0,2,2,4,3,3,0,65196,78235.2
1659,2,3,us_national,202401,2013,Low,4,3,1,0,4,2,1,3,3,0,24156,19324.8
1661,2,1,us_national,202401,13966,High,15,11,2,1,3,3,3,3,3,0,167592,134073.6
1662,2,5,us_national,202401,4374,Low,3,2,1,0,6,3,4,3,3,0,52488,41990.4
1664,2,1,us_national,202401,6842,High,5,4,0,0,3,1,4,3,4,0,82104,65683.2
1665,2,4,us_national,202401,17426,High,10,8,4,0,6,3,2,3,4,0,209112,167289.6
1666,2,6,us_national,202401,17603,High,14,10,6,0,3,3,3,3,4,0,211236,168988.8
1667,3,8,us_national,202401,4581,Mid,11,9,6,1,2,4,4,4,4,1,54972,65966.4
1668,2,7,us_national,202401,4735,Mid,13,11,2,0,4,4,4,4,3,0,56820,68184.0
1669,3,8,us_national,202401,4187,Low,10,0,0,1,3,2,1,2,3,0,50244,60292.8
1670,3,8,us_national,202401,5505,Mid,6,2,0,0,5,4,4,3,3,0,66060,79272.0
1671,2,7,us_national,202401,5470,Mid,9,5,1,0,4,2,4,2,3,0,65640,78768.0
1673,3,8,us_national,202401,5476,Mid,10,0,0,0,2,4,1,3,3,0,65712,78854.4
1674,2,3,us_national,202401,2587,Low,2,2,2,1,2,1,4,2,3,0,31044,24835.2
1675,2,3,us_national,202401,2440,Low,4,3,3,0,3,2,4,3,4,0,29280,23424.0
1676,3,4,us_national,202401,15972,High,3,2,1,0,2,2,2,3,3,0,191664,153331.2
1677,2,4,us_national,202401,15379,High,8,7,0,0,2,3,3,3,3,0,184548,147638.4
1678,3,8,us_national,202401,7082,High,2,0,0,1,2,3,4,3,3,0,84984,101980.8
1680,3,9,us_national,202401,2728,Low,2,2,0,0,3,1,4,3,3,0,32736,26188.8
1681,3,8,us_national,202401,5368,Mid,6,5,1,1,2,4,3,3,4,0,64416,77299.2
1682,2,1,us_national,202401,5347,Mid,3,2,0,0,2,3,1,2,3,0,64164,51331.2
1683,1,2,us_national,202401,3195,Low,2,2,2,1,2,4,3,3,3,0,38340,30672.0
1684,2,3,us_national,202401,3989,Low,5,4,1,1,2,3,4,3,3,1,47868,38294.4
1687,2,3,us_national,202401,3306,Low,0,0,0,0,5,3,4,2,3,0,39672,31737.6
1689,2,1,us_national,202401,7005,High,4,3,1,0,2,4,2,3,3,0,84060,67248.0
1691,3,9,us_national,202401,2655,Low,9,7,7,1,3,3,4,3,3,1,31860,25488.0
1692,2,3,us_national,202401,1393,Low,1,0,0,0,2,2,4,3,3,1,16716,13372.8
1693,2,3,us_national,202401,2570,Low,7,7,5,0,5,4,4,3,4,0,30840,24672.0
1694,2,7,us_national,202401,3537,Low,4,2,1,0,1,2,1,3,3,0,42444,50932.8
1696,2,3,us_national,202401,3986,Low,15,10,4,0,3,4,2,4,3,0,47832,38265.6
1697,2,1,us_national,202401,10883,High,1,0,0,0,2,4,3,4,4,0,130596,104476.8
1698,2,3,us_national,202401,2028,Low,14,11,2,0,6,2,2,3,3,0,24336,19468.8
1700,3,8,us_national,202401,9525,High,6,3,1,0,2,4,3,2,3,0,114300,137160.0
1701,2,7,us_national,202401,2929,Low,10,9,8,0,3,4,2,3,3,0,35148,42177.6
1702,3,9,us_national,202401,2275,Low,3,2,0,1,2,4,3,3,4,1,27300,21840.0
1703,2,1,us_national,202401,7879,High,8,7,6,1,2,4,3,3,3,0,94548,75638.4
1704,2,7,us_national,202401,4930,Mid,5,4,1,1,2,4,1,4,3,0,59160,70992.0
1706,3,8,us_national,202401,7847,High,10,9,8,1,3,4,4,3,3,0,94164,112996.8
1707,2,7,us_national,202401,4401,Low,5,3,0,0,1,3,3,3,3,0,52812,63374.4
1708,3,8,us_national,202401,9241,High,10,8,8,0,3,3,4,3,3,0,110892,133070.4
1709,2,3,us_national,202401,2974,Low,5,3,1,0,2,3,4,3,3,0,35688,28550.4
1710,3,9,us_national,202401,4502,Mid,13,7,6,0,2,4,3,2,3,0,54024,43219.2
1712,2,1,us_national,202401,10748,High,23,15,14,0,3,3,3,2,4,0,128976,103180.8
1714,1,2,us_national,202401,1555,Low,1,0,0,0,2,3,4,3,3,1,18660,14928.0
1716,3,8,us_national,202401,12936,High,23,5,14,0,3,3,3,1,3,1,155232,186278.4
1718,2,3,us_national,202401,2305,Low,3,2,0,0,3,3,4,4,3,0,27660,22128.0
1719,2,6,us_national,202401,16704,High,21,6,8,0,2,2,4,3,3,0,200448,160358.4
1720,2,7,us_national,202401,3433,Low,5,2,1,0,3,3,1,2,3,0,41196,49435.2
1721,2,3,us_national,202401,3477,Low,5,2,0,0,2,3,2,4,3,0,41724,33379.2
1722,1,2,us_national,202401,6430,Mid,3,2,1,0,4,2,3,3,3,0,77160,61728.0
1724,2,5,us_national,202401,6516,High,1,0,0,1,3,1,2,3,3,0,78192,62553.6
1725,2,3,us_national,202401,3907,Low,6,2,1,0,2,1,2,4,3,0,46884,37507.2
1727,2,1,us_national,202401,5562,Mid,10,7,0,0,3,2,3,3,3,0,66744,53395.2
1728,2,5,us_national,202401,6883,High,7,7,0,0,3,3,4,3,3,0,82596,66076.8
1729,2,7,us_national,202401,2862,Low,10,0,0,0,2,4,2,2,3,0,34344,41212.8
1731,3,8,us_national,202401,4978,Mid,1,0,0,0,3,2,3,1,3,0,59736,71683.2
1732,3,8,us_national,202401,10368,High,10,6,0,1,5,4,3,2,3,0,124416,149299.2
1733,3,8,us_national,202401,6134,Mid,2,2,2,1,3,1,2,3,3,1,73608,88329.6
1734,3,8,us_national,202401,6735,High,0,0,0,0,2,2,1,3,3,1,80820,96984.0
1735,2,3,us_national,202401,3295,Low,3,2,1,0,3,2,3,1,3,0,39540,31632.0
1736,2,5,us_national,202401,5238,Mid,5,4,1,0,3,4,4,2,4,0,62856,50284.8
1737,2,3,us_national,202401,6472,Mid,9,8,5,1,2,4,4,3,3,0,77664,62131.2
1739,3,8,us_national,202401,9610,High,4,3,0,0,2,3,4,1,3,0,115320,138384.0
1740,3,4,us_national,202401,19833,High,21,8,12,0,3,2,2,2,3,0,237996,190396.8
1744,1,2,us_national,202401,9756,High,5,0,0,0,2,3,3,4,4,0,117072,93657.6
1745,2,7,us_national,202401,4968,Mid,9,7,0,0,2,1,4,3,3,0,59616,71539.2
1746,1,2,us_national,202401,2145,Low,2,2,2,0,2,4,1,3,3,0,25740,20592.0
1747,1,2,us_national,202401,2180,Low,4,2,1,0,0,4,3,2,3,1,26160,20928.0
1749,3,8,us_national,202401,8346,High,5,2,0,0,3,3,1,3,3,0,100152,120182.4
1751,2,7,us_national,202401,3445,Low,6,2,1,0,5,4,3,2,3,0,41340,49608.0
1752,3,9,us_national,202401,2760,Low,2,2,2,0,3,2,2,3,3,1,33120,26496.0
1753,2,1,us_national,202401,6294,Mid,3,2,0,1,5,3,4,4,3,0,75528,60422.4
1754,3,8,us_national,202401,7140,High,7,7,1,0,2,1,3,3,3,0,85680,102816.0
1755,2,7,us_national,202401,2932,Low,5,0,1,1,3,4,4,3,3,0,35184,42220.8
1756,3,8,us_national,202401,5147,Mid,11,7,1,0,2,2,4,2,3,0,61764,74116.8
1757,3,8,us_national,202401,4507,Mid,5,1,0,0,1,4,4,4,3,0,54084,64900.8
1758,3,8,us_national,202401,8564,High,0,0,0,1,2,1,1,2,4,1,102768,123321.6
1760,2,3,us_national,202401,2468,Low,6,1,0,0,4,2,3,2,3,0,29616,23692.8
1761,3,8,us_national,202401,8161,High,1,0,0,0,2,3,1,3,3,1,97932,117518.4
1762,2,7,us_national,202401,2109,Low,1,0,0,0,2,1,4,3,3,0,25308,30369.6
1763,2,1,us_national,202401,5294,Mid,7,0,1,0,3,3,3,3,3,0,63528,50822.4
1764,2,7,us_national,202401,2718,Low,7,7,0,0,3,2,2,3,3,0,32616,39139.2
1766,2,1,us_national,202401,5811,Mid,1,0,1,1,2,4,2,3,3,0,69732,55785.6
1767,2,7,us_national,202401,2437,Low,1,0,0,1,4,3,3,3,3,1,29244,35092.8
1768,2,3,us_national,202401,2766,Low,5,3,0,0,6,2,2,2,4,0,33192,26553.6
1770,2,6,us_national,202401,19038,High,1,0,0,0,2,1,3,3,3,0,228456,182764.8
1771,2,7,us_national,202401,3055,Low,9,8,1,0,2,2,4,2,3,0,36660,43992.0
1772,2,3,us_national,202401,2289,Low,5,3,0,0,2,1,3,3,4,0,27468,21974.4
1774,3,8,us_national,202401,4001,Low,15,14,0,1,3,3,4,3,3,0,48012,57614.4
1775,2,5,us_national,202401,12965,High,3,2,0,1,2,3,1,2,4,0,155580,124464.0
1778,1,2,us_national,202401,3539,Low,9,7,1,0,5,4,2,3,3,0,42468,33974.4
1779,3,8,us_national,202401,6029,Mid,2,2,2,0,3,4,4,3,3,0,72348,86817.6
1780,3,9,us_national,202401,2679,Low,1,0,1,0,3,2,2,3,3,1,32148,25718.4
1782,2,3,us_national,202401,3702,Low,5,4,0,0,3,3,4,3,3,0,44424,35539.2
1783,2,3,us_national,202401,2398,Low,1,0,0,1,6,1,3,3,3,1,28776,23020.8
1784,3,8,us_national,202401,5468,Mid,12,7,5,0,3,4,1,3,3,0,65616,78739.2
1786,2,4,us_national,202401,13116,High,2,2,2,0,2,3,1,3,3,0,157392,125913.6
1787,3,8,us_national,202401,4189,Low,5,2,0,0,2,2,2,3,3,0,50268,60321.6
1789,2,6,us_national,202401,19328,High,2,1,2,1,3,4,3,3,3,0,231936,185548.8
1790,2,1,us_national,202401,8321,High,12,8,5,1,1,1,4,3,3,0,99852,79881.6
1792,2,7,us_national,202401,2342,Low,5,3,2,1,2,2,3,2,3,1,28104,33724.8
1794,1,2,us_national,202401,4071,Low,10,0,4,0,4,2,3,2,3,0,48852,39081.6
1797,3,8,us_national,202401,5813,Mid,10,7,7,1,2,4,3,3,3,1,69756,83707.2
1798,2,7,us_national,202401,3143,Low,10,8,7,0,1,1,4,3,3,0,37716,45259.2
1799,2,7,us_national,202401,2044,Low,5,3,0,0,6,4,3,4,3,0,24528,29433.6
1800,2,6,us_national,202401,13464,High,4,3,2,0,3,3,3,3,4,0,161568,129254.4
1801,3,8,us_national,202401,7991,High,2,2,2,0,3,2,2,3,3,0,95892,115070.4
1802,2,3,us_national,202401,3377,Low,4,3,0,0,5,1,3,2,3,0,40524,32419.2
1803,2,1,us_national,202401,5538,Mid,0,0,0,0,2,1,2,2,3,0,66456,53164.8
1804,2,5,us_national,202401,5762,Mid,7,7,1,0,6,4,2,3,3,0,69144,55315.2
1805,1,2,us_national,202401,2592,Low,11,10,3,0,3,2,1,3,3,0,31104,24883.2
1807,2,3,us_national,202401,5346,Mid,7,1,0,0,3,1,4,2,3,1,64152,51321.6
1809,2,5,us_national,202401,4213,Low,10,3,0,0,4,1,4,1,3,1,50556,40444.8
1812,3,8,us_national,202401,4127,Low,2,1,2,0,6,4,3,3,3,0,49524,59428.8
1813,2,7,us_national,202401,2438,Low,3,2,1,0,2,3,1,2,3,0,29256,35107.2
1814,2,1,us_national,202401,6870,High,3,2,1,0,3,2,2,1,3,0,82440,65952.0
1815,3,8,us_national,202401,10447,High,22,14,13,1,3,3,3,4,3,0,125364,150436.8
1816,2,5,us_national,202401,9667,High,7,7,0,0,3,3,1,3,3,0,116004,92803.2
1818,1,2,us_national,202401,2148,Low,5,1,1,1,3,2,4,3,3,1,25776,20620.8
1821,2,1,us_national,202401,8926,High,9,7,3,0,2,2,4,4,4,1,107112,85689.6
1822,2,1,us_national,202401,6513,High,5,3,0,0,3,4,3,3,3,0,78156,62524.8
1823,3,8,us_national,202401,6799,High,10,8,4,0,5,3,2,3,4,0,81588,97905.6
1824,3,4,us_national,202401,16291,High,16,9,14,0,0,2,2,2,4,0,195492,156393.6
1826,2,3,us_national,202401,2705,Low,5,4,0,0,2,3,2,4,3,0,32460,25968.0
1827,2,5,us_national,202401,10333,High,22,11,14,1,4,2,3,3,3,0,123996,99196.8
1829,2,1,us_national,202401,4448,Low,7,4,7,0,3,1,2,3,3,0,53376,42700.8
1830,2,7,us_national,202401,6854,High,7,1,1,0,2,4,4,2,3,0,82248,98697.6
1833,3,8,us_national,202401,9637,High,3,2,2,0,3,1,1,3,3,0,115644,138772.8
1834,2,7,us_national,202401,3591,Low,3,2,1,0,3,1,3,3,4,0,43092,51710.4
1835,3,9,us_national,202401,5405,Mid,4,2,0,1,4,4,2,2,4,0,64860,51888.0
1836,3,8,us_national,202401,4684,Mid,5,3,1,0,4,4,3,3,3,0,56208,67449.6
1837,2,6,us_national,202401,15787,High,2,2,2,1,3,3,1,3,3,0,189444,151555.2
1839,2,7,us_national,202401,1514,Low,0,0,0,0,4,3,2,1,3,0,18168,21801.6
1842,1,2,us_national,202401,2956,Low,1,0,0,0,4,1,4,3,3,1,35472,28377.6
1844,1,2,us_national,202401,2335,Low,2,2,2,1,3,1,1,3,3,1,28020,22416.0
1845,3,8,us_national,202401,5154,Mid,8,7,5,0,3,3,3,4,4,0,61848,74217.6
1847,2,7,us_national,202401,6962,High,1,0,0,1,2,2,4,3,4,0,83544,100252.8
1849,3,8,us_national,202401,5675,Mid,7,7,7,0,5,4,1,3,4,0,68100,81720.0
1850,2,3,us_national,202401,2379,Low,5,4,0,1,3,4,4,2,3,0,28548,22838.4
1852,2,3,us_national,202401,3812,Low,11,8,3,0,3,4,4,4,3,0,45744,36595.2
1853,3,8,us_national,202401,4648,Mid,0,0,0,0,2,4,4,4,3,0,55776,66931.2
1854,2,7,us_national,202401,2936,Low,6,3,3,0,1,3,3,2,4,0,35232,42278.4
1856,2,3,us_national,202401,2105,Low,2,2,2,0,2,3,2,3,3,0,25260,20208.0
1857,2,5,us_national,202401,8578,High,9,8,4,0,4,4,4,2,3,0,102936,82348.8
1858,1,2,us_national,202401,2706,Low,3,2,2,0,2,4,3,3,3,0,32472,25977.6
1859,2,1,us_national,202401,6384,Mid,7,0,1,0,3,3,4,3,3,0,76608,61286.4
1860,2,3,us_national,202401,3968,Low,0,0,0,0,3,3,4,3,3,0,47616,38092.8
1862,3,8,us_national,202401,9907,High,2,2,2,1,3,2,3,2,3,1,118884,142660.8
1863,3,8,us_national,202401,13225,High,19,17,2,0,5,1,1,3,3,0,158700,190440.0
1864,3,9,us_national,202401,3540,Low,9,8,5,0,5,3,2,3,4,0,42480,33984.0
1865,1,2,us_national,202401,2804,Low,1,0,0,0,3,2,4,3,3,0,33648,26918.4
1866,2,4,us_national,202401,19392,High,16,12,6,0,2,3,1,3,3,0,232704,186163.2
1867,2,6,us_national,202401,19665,High,22,10,12,0,3,2,4,3,3,0,235980,188784.0
1868,2,7,us_national,202401,2439,Low,1,0,1,1,3,4,4,2,4,1,29268,35121.6
1869,3,8,us_national,202401,7314,High,8,7,0,0,2,2,3,3,4,1,87768,105321.6
1870,2,7,us_national,202401,4774,Mid,7,6,7,0,2,1,4,2,3,0,57288,68745.6
1871,2,7,us_national,202401,3902,Low,2,2,2,0,2,4,4,3,3,0,46824,56188.8
1873,2,7,us_national,202401,2662,Low,5,2,0,0,2,4,2,4,4,0,31944,38332.8
1875,3,9,us_national,202401,2856,Low,1,0,0,0,3,2,2,3,3,0,34272,27417.6
1876,3,9,us_national,202401,1081,Low,1,0,0,0,3,4,2,2,3,1,12972,10377.6
1878,2,7,us_national,202401,2472,Low,1,0,0,1,2,2,4,3,4,1,29664,35596.8
1880,3,8,us_national,202401,5673,Mid,10,9,1,1,4,3,2,3,3,0,68076,81691.2
1881,2,3,us_national,202401,4197,Low,10,8,0,0,2,3,2,3,3,0,50364,40291.2
1882,3,8,us_national,202401,9713,High,5,3,1,1,3,4,3,3,3,0,116556,139867.2
1883,2,3,us_national,202401,2062,Low,3,2,1,0,2,1,4,3,3,0,24744,19795.2
1885,2,7,us_national,202401,4284,Low,5,3,0,1,2,1,4,3,4,0,51408,61689.6
1886,2,5,us_national,202401,4788,Mid,3,2,0,1,2,2,4,3,3,0,57456,45964.8
1888,2,5,us_national,202401,5906,Mid,9,8,3,0,2,4,2,2,3,0,70872,56697.6
1890,1,2,us_national,202401,3886,Low,10,1,0,0,2,4,2,2,4,0,46632,37305.6
1892,2,4,us_national,202401,16823,High,19,7,11,0,3,1,1,3,3,0,201876,161500.8
1893,2,7,us_national,202401,2933,Low,1,0,1,1,3,3,2,2,3,0,35196,42235.2
1898,3,8,us_national,202401,6500,High,8,7,0,0,5,3,1,2,3,0,78000,93600.0
1900,2,4,us_national,202401,17174,High,22,17,4,0,3,4,4,3,3,0,206088,164870.4
1903,2,1,us_national,202401,5033,Mid,2,0,2,0,5,1,2,3,3,0,60396,48316.8
1905,2,7,us_national,202401,2307,Low,5,2,3,1,2,1,4,3,4,1,27684,33220.8
1907,2,3,us_national,202401,2587,Low,4,2,1,0,3,4,1,3,3,1,31044,24835.2
1908,3,8,us_national,202401,5507,Mid,4,2,1,0,1,2,3,1,3,0,66084,79300.8
1909,3,8,us_national,202401,4393,Low,5,4,1,0,3,2,3,3,4,0,52716,63259.2
1911,2,6,us_national,202401,13348,High,13,7,5,0,3,1,3,4,3,0,160176,128140.8
1912,3,8,us_national,202401,6583,High,5,2,1,1,2,4,3,3,3,0,78996,94795.2
1915,3,8,us_national,202401,8103,High,4,2,0,1,3,4,4,2,3,0,97236,116683.2
1916,2,3,us_national,202401,3978,Low,2,2,2,0,0,3,1,2,3,0,47736,38188.8
1918,2,3,us_national,202401,2544,Low,7,7,7,0,3,4,3,3,3,0,30528,24422.4
1922,2,1,us_national,202401,5399,Mid,4,2,0,0,3,3,2,3,3,0,64788,51830.4
1924,3,8,us_national,202401,5487,Mid,10,4,0,0,2,3,2,2,3,0,65844,79012.8
1927,3,8,us_national,202401,6834,High,7,7,0,1,2,4,3,3,3,0,82008,98409.6
1928,3,9,us_national,202401,1091,Low,1,0,0,0,3,1,3,3,3,1,13092,10473.6
1929,3,8,us_national,202401,5736,Mid,3,2,1,0,1,3,1,3,3,0,68832,82598.4
1931,2,7,us_national,202401,2226,Low,5,3,1,0,3,2,2,2,3,0,26712,32054.4
1932,2,7,us_national,202401,5747,Mid,15,10,6,1,3,4,3,3,3,0,68964,82756.8
1933,3,8,us_national,202401,9854,High,2,0,2,1,0,3,4,3,3,1,118248,141897.6
1934,2,7,us_national,202401,5467,Mid,8,7,1,0,4,2,3,4,3,0,65604,78724.8
1935,3,8,us_national,202401,5380,Mid,0,0,0,0,3,1,4,3,3,0,64560,77472.0
1936,2,5,us_national,202401,5151,Mid,10,0,7,0,3,1,1,3,4,0,61812,49449.6
1937,2,7,us_national,202401,2133,Low,20,11,0,1,3,2,4,3,3,0,25596,30715.2
1938,3,4,us_national,202401,17875,High,1,0,0,1,2,4,4,2,3,0,214500,171600.0
1939,2,7,us_national,202401,2432,Low,4,1,0,1,2,3,1,3,3,1,29184,35020.8
1940,2,7,us_national,202401,4771,Mid,5,2,0,0,0,4,2,4,3,0,57252,68702.4
1941,2,6,us_national,202401,19161,High,5,4,4,0,3,4,2,3,3,0,229932,183945.6
1943,3,8,us_national,202401,5087,Mid,0,0,0,1,4,4,2,3,3,0,61044,73252.8
1944,1,2,us_national,202401,2863,Low,1,0,0,0,2,2,1,3,3,1,34356,27484.8
1945,3,8,us_national,202401,5561,Mid,5,3,0,0,2,1,2,1,3,0,66732,80078.4
1947,2,7,us_national,202401,2144,Low,5,3,1,0,3,3,3,2,3,0,25728,30873.6
1948,2,7,us_national,202401,3065,Low,4,2,2,1,3,1,3,4,3,0,36780,44136.0
1949,2,3,us_national,202401,2810,Low,5,4,0,0,3,2,1,3,4,0,33720,26976.0
1950,3,8,us_national,202401,9888,High,14,8,2,0,3,4,1,2,4,0,118656,142387.2
1951,3,8,us_national,202401,8628,High,8,7,1,0,2,3,4,2,3,0,103536,124243.2
1952,2,3,us_national,202401,2867,Low,7,7,7,0,6,1,3,2,3,0,34404,27523.2
1954,2,1,us_national,202401,5373,Mid,5,3,0,0,5,1,1,2,3,0,64476,51580.8
1955,2,1,us_national,202401,6667,High,5,1,1,0,6,4,3,3,3,0,80004,64003.2
1956,2,7,us_national,202401,5003,Mid,10,8,8,0,6,1,4,3,4,0,60036,72043.2
1960,2,3,us_national,202401,2367,Low,4,1,0,0,2,4,3,2,3,1,28404,22723.2
1961,3,9,us_national,202401,2858,Low,1,0,0,0,3,1,1,2,3,0,34296,27436.8
1962,3,8,us_national,202401,5204,Mid,10,8,0,1,2,4,3,3,3,0,62448,74937.6
1965,3,8,us_national,202401,4105,Low,7,7,0,0,5,4,4,3,3,0,49260,59112.0
1966,2,5,us_national,202401,9679,High,1,0,0,0,1,4,4,3,4,0,116148,92918.4
1967,3,8,us_national,202401,5617,Mid,10,7,0,1,4,4,1,3,3,1,67404,80884.8
1968,3,8,us_national,202401,10448,High,2,2,2,1,2,1,1,2,3,1,125376,150451.2
1969,2,7,us_national,202401,2897,Low,4,3,2,0,6,3,1,2,3,0,34764,41716.8
1970,2,1,us_national,202401,5968,Mid,9,7,2,0,2,3,4,3,4,0,71616,57292.8
1971,2,1,us_national,202401,7510,High,10,9,0,0,1,3,1,3,3,0,90120,72096.0
1972,1,2,us_national,202401,2991,Low,6,2,1,1,2,2,4,3,3,0,35892,28713.6
1973,1,4,us_national,202401,19636,High,10,9,1,1,0,2,3,3,3,0,235632,188505.6
1974,2,3,us_national,202401,1129,Low,1,0,0,1,4,4,4,3,3,0,13548,10838.4
1975,3,8,us_national,202401,13341,High,20,8,11,0,3,1,2,3,3,0,160092,192110.4
1976,2,7,us_national,202401,4332,Low,20,9,3,0,2,3,4,3,3,0,51984,62380.8
1979,2,6,us_national,202401,11031,High,11,7,4,0,2,3,3,4,4,0,132372,105897.6
1980,2,5,us_national,202401,4440,Low,5,2,1,1,3,1,3,3,3,0,53280,42624.0
1981,2,1,us_national,202401,4617,Mid,4,3,1,0,2,3,2,2,3,0,55404,44323.2
1982,2,3,us_national,202401,2647,Low,5,2,1,0,6,4,4,4,3,0,31764,25411.2
1985,2,3,us_national,202401,6323,Mid,10,9,9,0,2,3,4,4,3,0,75876,60700.8
1986,3,8,us_national,202401,5677,Mid,11,8,5,0,4,2,2,3,3,0,68124,81748.8
1987,1,2,us_national,202401,2187,Low,2,0,1,0,3,2,3,3,3,0,26244,20995.2
1989,2,3,us_national,202401,3748,Low,12,8,1,0,6,2,4,2,3,0,44976,35980.8
1992,2,3,us_national,202401,3977,Low,2,2,0,1,2,3,4,2,3,0,47724,38179.2
1993,2,1,us_national,202401,8633,High,17,14,12,0,3,3,1,3,4,0,103596,82876.8
1994,2,3,us_national,202401,2008,Low,1,1,0,0,2,3,2,2,3,0,24096,19276.8
1995,3,8,us_national,202401,4440,Low,15,13,5,0,3,2,4,3,3,0,53280,63936.0
1996,3,9,us_national,202401,3067,Low,2,2,1,0,1,3,1,3,3,0,36804,29443.2
1997,2,5,us_national,202401,5321,Mid,8,3,7,0,1,3,1,3,3,0,63852,51081.6
1998,2,7,us_national,202401,5410,Mid,4,3,1,1,3,1,4,2,3,0,64920,77904.0
1999,2,7,us_national,202401,2782,Low,5,3,1,0,3,4,4,3,4,0,33384,40060.8
2000,2,6,us_national,202401,11957,High,13,8,5,0,3,2,3,1,3,0,143484,114787.2
2003,2,3,us_national,202401,2660,Low,2,2,2,1,3,3,4,3,3,0,31920,25536.0
2007,2,7,us_national,202401,3375,Low,3,2,1,0,2,3,4,4,3,0,40500,48600.0
2008,2,7,us_national,202401,5098,Mid,10,7,0,0,5,3,2,3,3,0,61176,73411.2
2009,2,1,us_national,202401,4878,Mid,9,7,8,1,6,4,2,3,3,0,58536,46828.8
2010,2,3,us_national,202401,2837,Low,6,2,4,0,3,2,3,3,3,0,34044,27235.2
2012,2,3,us_national,202401,2406,Low,1,0,0,0,3,4,1,2,3,0,28872,23097.6
2013,3,9,us_national,202401,2269,Low,2,2,2,0,2,2,2,3,3,0,27228,21782.4
2014,2,7,us_national,202401,4108,Low,7,7,1,0,2,4,1,3,3,0,49296,59155.2
2015,2,6,us_national,202401,13206,High,18,16,1,0,3,3,2,3,3,0,158472,126777.6
2016,3,8,us_national,202401,10422,High,14,10,5,0,3,4,3,3,3,0,125064,150076.8
2017,2,6,us_national,202401,13744,High,16,11,6,1,2,4,3,3,4,0,164928,131942.4
2018,3,8,us_national,202401,4907,Mid,5,3,0,1,3,3,1,2,4,0,58884,70660.8
2019,3,9,us_national,202401,3482,Low,9,8,0,0,3,4,1,2,3,0,41784,33427.2
2020,2,7,us_national,202401,2436,Low,4,3,1,1,2,4,2,3,3,0,29232,35078.4
2021,3,9,us_national,202401,2380,Low,2,2,1,1,6,1,3,3,3,0,28560,22848.0
2022,2,4,us_national,202401,19431,High,6,0,1,0,3,4,4,2,3,0,233172,186537.6
2023,3,9,us_national,202401,1790,Low,1,0,1,0,3,1,4,2,3,1,21480,17184.0
2024,3,8,us_national,202401,7644,High,9,7,3,0,2,4,1,3,3,0,91728,110073.6
2025,2,5,us_national,202401,5131,Mid,4,2,0,0,3,2,4,3,3,0,61572,49257.6
2026,2,1,us_national,202401,6306,Mid,13,12,1,0,2,3,3,2,4,0,75672,60537.6
2027,2,7,us_national,202401,4787,Mid,2,2,2,1,3,4,1,4,3,1,57444,68932.8
2031,2,4,us_national,202401,18880,High,22,6,4,0,2,3,1,2,3,0,226560,181248.0
2032,2,3,us_national,202401,2339,Low,10,9,9,0,4,3,4,1,3,1,28068,22454.4
2034,2,5,us_national,202401,13570,High,20,7,0,0,3,2,1,3,4,0,162840,130272.0
2035,3,8,us_national,202401,6712,High,8,7,1,0,2,3,4,3,4,0,80544,96652.8
2036,3,8,us_national,202401,5406,Mid,15,12,11,0,4,4,4,2,4,0,64872,77846.4
2037,3,8,us_national,202401,8938,High,5,4,0,0,5,2,3,3,3,0,107256,128707.2
2038,2,7,us_national,202401,2439,Low,4,2,1,0,4,1,4,3,3,0,29268,35121.6
2040,1,2,us_national,202401,8837,High,9,0,1,1,2,4,3,3,3,0,106044,84835.2
2041,3,8,us_national,202401,5343,Mid,10,7,1,0,1,4,1,3,3,0,64116,76939.2
2044,3,8,us_national,202401,6728,High,6,3,0,0,3,3,2,3,3,1,80736,96883.2
2045,3,8,us_national,202401,6652,High,6,3,0,0,2,4,2,2,3,0,79824,95788.8
2046,3,8,us_national,202401,4850,Mid,5,3,0,0,3,3,4,3,3,0,58200,69840.0
2048,2,7,us_national,202401,2809,Low,2,2,2,0,2,3,3,3,3,0,33708,40449.6
2049,2,1,us_national,202401,5689,Mid,10,2,0,1,2,3,3,4,3,0,68268,54614.4
2051,2,7,us_national,202401,2001,Low,5,3,0,0,2,3,3,3,3,0,24012,28814.4
